A,S,G,T,B,I_g,S_local,S_inf
32,32,96,15,True,B,32,0
11,12,36,8,True,A,12,0
2,2,6,2,True,B,2,0
12,12,36,7,True,A,12,0
7,7,21,6,False,B,7,0
8,8,24,6,False,B,8,0
1,1,3,1,True,B,1,0
28,31,93,13,True,B,31,0
101,101,303,43,False,A,101,0
28,28,84,12,True,B,28,0
4,4,12,3,True,B,4,0
4,4,12,4,True,A,4,0
3,3,9,3,True,A,3,0
11,11,33,6,True,B,11,0
123,123,369,40,False,A,123,0
12,12,36,11,False,B,12,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
69,69,207,17,False,A,69,0
5,5,15,4,True,B,5,0
72,72,217,25,False,B,72,0
5,5,15,4,True,B,5,0
509,509,1531,48,False,A,505,4
32,32,97,16,True,A,32,0
9,9,27,6,True,A,9,0
2,2,6,2,True,A,2,0
9,9,27,5,True,B,9,0
15,15,45,10,True,A,15,0
514,515,1546,91,False,B,515,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
14,14,44,7,False,B,9,5
6,6,18,3,False,A,6,0
699,699,2099,48,False,B,672,27
110,110,334,34,False,A,59,51
5,5,15,3,True,A,5,0
5,5,15,3,True,A,5,0
4,4,12,3,True,A,4,0
95,95,285,37,False,B,95,0
10,11,33,6,False,A,11,0
15,15,45,12,True,B,15,0
10,10,30,7,True,B,10,0
6,6,18,5,True,A,6,0
42,42,126,16,False,A,42,0
38,38,114,14,True,A,38,0
25,25,75,12,False,B,25,0
14,14,42,6,True,A,14,0
21,21,63,12,False,A,21,0
5,5,15,3,True,B,5,0
7,7,21,6,True,B,7,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
5,5,15,5,True,B,5,0
117,117,351,36,False,A,117,0
2,2,6,2,True,B,2,0
10,10,30,7,True,A,10,0
10,10,30,6,True,A,10,0
1,1,3,1,True,B,1,0
7,8,24,3,True,A,8,0
24,24,74,7,False,A,22,2
5,6,18,3,True,B,6,0
8,8,24,4,True,B,8,0
1,1,3,1,True,A,1,0
23,23,69,13,True,B,23,0
444,449,1348,62,False,A,449,0
5,5,15,5,False,B,5,0
31,34,102,9,False,A,34,0
78,79,237,32,False,B,79,0
19,19,57,13,True,A,19,0
7,7,21,4,False,A,7,0
11,13,39,5,False,B,13,0
21,21,63,11,False,B,21,0
1,1,3,1,True,A,1,0
27,27,81,13,True,B,27,0
17,19,57,9,False,B,19,0
6,6,18,4,True,B,6,0
81,81,243,33,False,B,81,0
6,6,18,5,False,A,6,0
4,4,12,3,False,B,4,0
27,27,81,11,False,A,27,0
4,4,12,4,True,A,4,0
3,3,9,3,True,A,3,0
6,6,18,5,True,A,6,0
47,47,143,16,False,B,23,24
12,12,37,10,True,A,12,0
34,34,102,20,True,B,34,0
98,98,294,33,False,A,98,0
46,48,144,15,False,B,48,0
3,3,9,3,True,A,3,0
8,8,24,4,True,A,8,0
175,177,531,41,False,B,177,0
2,2,6,2,True,B,2,0
7,7,21,4,True,A,7,0
10,10,30,6,True,A,10,0
183,183,551,41,False,A,168,15
11,11,33,7,True,B,11,0
7,7,21,6,True,B,7,0
6,7,21,3,False,A,7,0
55,55,165,25,False,A,55,0
1,1,3,1,True,B,1,0
5,5,15,5,True,B,5,0
24,24,72,12,True,B,24,0
64,64,194,19,False,B,62,2
381,381,1143,66,False,B,381,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
579,579,1746,81,False,B,491,88
2,2,6,2,True,B,2,0
3,3,9,3,True,A,3,0
6,6,18,5,True,A,6,0
88,91,273,27,False,A,91,0
3,3,9,3,True,A,3,0
1248,1253,3764,117,False,A,1154,99
92,92,276,21,False,A,92,0
44,49,147,14,False,B,49,0
12,12,36,6,True,B,12,0
3,3,9,3,True,B,3,0
4,4,12,3,True,B,4,0
109,109,327,28,False,A,109,0
7,7,21,5,True,B,7,0
93,97,293,23,False,B,90,7
1,1,3,1,True,B,1,0
7,7,21,4,True,B,7,0
11,12,36,7,False,B,12,0
3,3,9,3,True,A,3,0
4,4,12,3,True,B,4,0
8,8,24,5,True,A,8,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
13,13,39,7,True,B,13,0
6,6,18,6,True,A,6,0
225,225,675,44,False,A,225,0
3,3,9,2,True,A,3,0
28,30,90,10,True,A,30,0
19,19,57,11,False,B,19,0
4,4,12,3,False,A,4,0
12,12,38,7,False,A,8,4
28,28,84,12,True,B,28,0
32,32,96,18,False,B,32,0
11,11,33,7,True,B,11,0
29,34,102,9,False,B,34,0
1,1,3,1,True,B,1,0
9,10,30,6,False,A,10,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
10,10,30,6,True,B,10,0
219,224,675,35,False,B,211,13
216,216,648,37,False,A,216,0
6,6,18,5,True,A,6,0
11,11,33,8,True,B,11,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
12,12,36,9,True,A,12,0
8,8,24,6,False,B,8,0
3,3,9,3,True,A,3,0
22,23,69,9,True,B,23,0
24,24,72,14,True,B,24,0
3,3,9,3,True,B,3,0
3,3,9,3,True,A,3,0
9,9,27,7,True,B,9,0
5,5,15,3,True,A,5,0
18,18,54,10,True,B,18,0
3,3,9,3,True,A,3,0
24,24,72,13,False,B,24,0
80,80,240,29,False,A,80,0
103,104,314,38,False,B,6,98
21,21,63,14,False,B,21,0
2,2,6,2,True,B,2,0
9,12,36,5,True,B,12,0
398,398,1196,74,False,B,397,1
118,118,354,32,False,A,118,0
1008,1008,3031,91,False,B,798,210
45,45,135,22,False,B,45,0
64,64,192,21,False,A,64,0
16,16,48,10,True,B,16,0
6,6,18,6,True,B,6,0
5,5,15,5,True,A,5,0
4,4,12,3,True,B,4,0
1,1,3,1,True,A,1,0
205,206,620,26,False,B,185,21
18,18,54,11,False,A,18,0
14,14,42,9,False,A,14,0
328,328,984,41,False,A,328,0
16,16,48,7,True,B,16,0
1,1,3,1,True,B,1,0
7,7,21,4,True,B,7,0
252,252,759,40,False,A,250,2
1,1,3,1,True,A,1,0
23,23,69,16,False,A,23,0
6,8,24,4,True,B,8,0
32,32,96,11,True,B,32,0
17,17,51,11,True,A,17,0
7,7,21,7,False,A,7,0
3,3,9,3,False,B,3,0
1,1,3,1,True,A,1,0
3,3,9,2,False,A,3,0
26,26,78,17,False,A,26,0
56,56,168,18,True,A,56,0
2,2,6,2,True,A,2,0
96,96,288,24,False,A,96,0
10,10,30,4,True,A,10,0
155,155,467,58,False,B,5,150
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
5,5,15,5,True,B,5,0
5,5,15,3,True,B,5,0
1,1,3,1,False,B,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
12,12,36,10,True,A,12,0
31,31,93,17,False,A,31,0
9,9,27,5,True,A,9,0
19,24,72,7,False,B,24,0
86,86,258,32,True,A,86,0
14,17,51,7,True,A,17,0
5,5,15,5,True,A,5,0
7,7,21,5,True,B,7,0
8,8,24,7,True,A,8,0
257,259,778,40,False,A,259,0
13,13,39,7,True,A,13,0
7,7,21,6,True,A,7,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
3,3,9,2,True,A,3,0
30,31,93,11,False,B,31,0
1,1,3,1,True,B,1,0
71,75,225,26,False,A,75,0
4,4,12,4,True,B,4,0
675,675,2030,83,False,A,665,10
16,16,48,13,True,A,16,0
6,6,18,5,True,A,6,0
7,7,21,5,True,A,7,0
5,5,15,4,True,B,5,0
9,9,27,5,True,A,9,0
9,9,27,6,True,B,9,0
25,25,77,14,False,A,11,14
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
9,9,27,4,True,A,9,0
40,40,120,22,True,B,40,0
5,5,15,3,True,A,5,0
17,17,51,10,False,A,17,0
4,4,12,4,True,B,4,0
24,24,72,13,True,A,24,0
7,7,21,5,True,A,7,0
25,31,93,11,True,B,31,0
1,1,3,1,True,A,1,0
9,9,27,5,False,A,9,0
237,237,712,65,False,B,237,0
22,22,67,9,True,B,22,0
98,98,294,37,True,A,98,0
9,9,27,4,True,A,9,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
276,276,828,54,False,B,276,0
2,2,6,2,True,B,2,0
5,5,15,3,True,B,5,0
265,265,800,59,False,A,256,9
5,6,18,3,True,B,6,0
1,1,3,1,True,A,1,0
77,77,231,31,False,B,77,0
6,6,18,6,True,A,6,0
1012,1019,3063,102,False,B,958,61
4,4,12,4,True,A,4,0
1,1,3,1,True,A,1,0
13,13,39,10,True,A,13,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
68,68,204,17,False,A,68,0
8,8,24,7,True,A,8,0
9,10,30,5,True,A,10,0
1,1,3,1,True,B,1,0
145,145,437,41,False,A,144,1
36,38,114,13,True,A,38,0
8,8,24,5,False,B,8,0
36,36,108,21,False,B,36,0
46,46,138,19,True,A,46,0
307,307,921,85,False,A,307,0
63,64,192,22,False,A,64,0
1,1,3,1,True,A,1,0
16,16,48,10,True,A,16,0
92,96,288,20,True,A,96,0
46,46,138,22,True,B,46,0
8,8,24,5,True,A,8,0
10,11,33,6,False,A,11,0
28,28,84,11,False,A,28,0
22,22,66,14,False,A,22,0
3,3,9,2,False,B,3,0
64,64,194,25,True,B,61,3
1,1,3,1,True,A,1,0
3,3,9,3,False,B,3,0
198,198,595,48,False,A,198,0
252,252,757,64,False,B,252,0
4,4,12,4,True,B,4,0
29,29,88,11,False,B,29,0
58,59,177,27,False,A,59,0
21,23,71,9,False,B,20,3
37,37,113,17,False,B,36,1
2,2,6,2,True,B,2,0
586,586,1764,85,False,A,576,10
164,165,496,61,False,B,165,0
20,21,63,13,False,A,21,0
6,6,18,6,True,A,6,0
157,160,480,25,False,B,160,0
71,71,214,17,False,A,71,0
283,283,849,45,False,A,283,0
20,20,60,11,False,B,20,0
1,1,3,1,True,B,1,0
5,5,15,3,True,B,5,0
46,46,138,16,False,B,46,0
34,34,102,22,True,B,34,0
15,15,45,11,True,A,15,0
120,121,363,24,False,A,121,0
1,1,3,1,True,B,1,0
6,6,18,6,True,B,6,0
68,68,204,25,False,B,68,0
11,11,33,7,True,A,11,0
2,2,6,2,True,B,2,0
10,11,33,4,True,A,11,0
12,12,36,7,True,A,12,0
1,1,3,1,True,A,1,0
6,7,21,3,True,B,7,0
4,5,15,3,False,A,5,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
6,7,21,4,True,A,7,0
8,8,24,6,True,A,8,0
5,5,15,5,True,A,5,0
3,3,9,3,True,A,3,0
7,7,21,5,True,B,7,0
14,14,42,8,False,A,14,0
7,7,21,4,True,A,7,0
4,4,12,3,True,A,4,0
21,21,63,12,True,A,21,0
3,3,9,3,True,B,3,0
18,18,54,12,False,B,18,0
6,7,21,3,True,B,7,0
23,23,69,11,False,B,23,0
13,13,39,6,False,B,13,0
1,1,3,1,True,B,1,0
8,8,24,6,True,B,8,0
23,23,69,14,False,A,23,0
147,147,441,27,False,A,147,0
63,66,198,22,False,A,66,0
7,7,21,5,True,A,7,0
3,3,9,3,True,B,3,0
159,159,478,67,False,B,159,0
5,5,15,4,True,A,5,0
1,1,3,1,False,B,1,0
2,2,6,2,True,A,2,0
474,474,1426,70,False,B,439,35
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
5,5,15,4,False,B,5,0
9,11,33,6,True,A,11,0
10,10,30,7,False,B,10,0
240,240,721,49,False,B,240,0
6,6,18,4,False,B,6,0
745,746,2243,96,False,A,745,1
16,16,48,8,True,A,16,0
8,8,24,6,True,B,8,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,2,True,A,3,0
4,4,12,4,True,A,4,0
2,2,6,2,True,A,2,0
24,24,72,10,True,B,24,0
5,6,18,3,False,A,6,0
6,6,18,4,True,A,6,0
14,14,42,9,False,A,14,0
1,1,3,1,True,B,1,0
4,4,12,4,False,B,4,0
30,32,96,11,False,B,32,0
11,11,33,7,True,A,11,0
31,31,93,11,False,B,31,0
1741,1765,5306,141,False,B,952,813
10,10,30,7,True,B,10,0
9,9,27,8,True,B,9,0
157,157,471,44,False,A,157,0
34,34,102,13,True,A,34,0
55,56,168,18,False,B,56,0
5,5,15,4,True,A,5,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
21,27,81,9,True,A,27,0
61,61,183,22,False,B,61,0
8,8,24,5,True,A,8,0
8,9,27,4,True,A,9,0
2,2,6,2,True,B,2,0
5,5,15,4,True,A,5,0
263,263,790,43,False,B,263,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
7,7,21,4,True,A,7,0
18,20,60,7,True,A,20,0
3,3,9,2,True,B,3,0
1,1,3,1,False,B,1,0
74,79,237,17,False,A,79,0
2,2,6,2,True,A,2,0
3,3,9,2,True,B,3,0
36,36,108,20,False,B,36,0
1,1,3,1,True,B,1,0
15,15,45,10,True,A,15,0
12,12,36,9,True,B,12,0
2,2,6,2,True,B,2,0
6,6,18,5,False,A,6,0
25,25,75,10,False,B,25,0
45,47,141,12,False,A,47,0
15,15,45,6,False,A,15,0
142,142,426,28,False,A,142,0
1,1,3,1,True,B,1,0
165,165,499,25,False,B,57,108
23,23,70,12,False,B,23,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
4,4,12,4,True,B,4,0
19,19,57,11,True,B,19,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
86,87,261,41,False,A,87,0
36,36,108,15,True,B,36,0
55,55,165,20,False,A,55,0
34,34,102,12,False,B,34,0
29,29,87,13,True,B,29,0
42,42,126,22,False,A,42,0
2,2,6,2,True,A,2,0
91,91,273,23,False,B,91,0
61,61,183,27,False,A,61,0
2,2,6,2,True,B,2,0
19,19,57,14,True,A,19,0
12,12,36,6,True,A,12,0
847,848,2551,111,False,A,841,7
2,2,6,2,True,B,2,0
4,4,12,4,True,A,4,0
162,162,486,52,False,B,162,0
4,4,12,4,True,B,4,0
23,23,69,10,True,B,23,0
113,113,339,35,False,A,113,0
1,1,3,1,True,A,1,0
20,20,60,9,False,B,20,0
1,1,3,1,True,B,1,0
112,113,339,27,False,B,113,0
8,9,27,5,True,A,9,0
44,49,147,12,False,B,49,0
1,1,3,1,False,B,1,0
1,1,3,1,True,A,1,0
6,6,18,6,True,A,6,0
9,12,36,4,True,A,12,0
12,12,36,8,True,A,12,0
6,6,18,6,True,A,6,0
20,20,60,10,True,A,20,0
2,2,6,2,True,A,2,0
128,130,390,28,False,A,130,0
5,5,15,4,True,A,5,0
46,46,138,25,True,A,46,0
2,2,6,2,True,B,2,0
73,73,219,26,False,A,73,0
339,339,1020,49,False,B,336,3
67,69,207,23,False,B,69,0
2,2,6,2,True,B,2,0
186,193,580,26,False,B,193,0
1,1,3,1,True,B,1,0
37,37,111,14,False,B,37,0
123,125,378,33,False,B,105,20
13,13,39,10,False,B,13,0
10,10,30,5,True,A,10,0
85,85,255,25,False,A,85,0
1,1,3,1,True,A,1,0
18,18,54,11,False,A,18,0
15,15,45,9,False,A,15,0
2,2,6,2,True,B,2,0
16,17,51,11,False,A,17,0
3,3,9,2,False,B,3,0
27,27,81,18,True,A,27,0
3,3,9,2,True,A,3,0
7,7,21,5,True,B,7,0
69,69,207,19,False,A,69,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
17,17,51,11,True,B,17,0
314,314,948,64,False,B,246,68
103,103,309,26,False,A,103,0
6,6,18,5,True,A,6,0
24,29,87,12,True,B,29,0
8,9,27,4,True,A,9,0
25,25,75,9,False,B,25,0
28,28,84,14,True,A,28,0
80,81,244,26,False,B,81,0
2,2,6,2,True,B,2,0
478,478,1435,58,False,A,478,0
123,123,371,43,False,A,123,0
25,28,84,11,True,A,28,0
2,2,6,2,True,A,2,0
5,5,15,3,True,B,5,0
53,54,162,27,False,B,54,0
69,69,209,28,False,B,67,2
3,3,9,3,True,A,3,0
26,26,78,13,True,A,26,0
21,21,63,11,False,A,21,0
64,64,192,36,False,A,64,0
8,8,24,7,True,B,8,0
4,4,12,3,True,B,4,0
65,65,195,22,False,A,65,0
383,389,1169,57,False,A,389,0
242,242,726,33,False,B,242,0
2,2,6,2,True,A,2,0
5,5,15,4,True,B,5,0
5,5,15,4,False,B,5,0
193,193,579,38,False,A,193,0
24,24,73,12,False,B,24,0
15,15,45,9,False,A,15,0
16,16,48,11,True,B,16,0
3,3,9,3,True,B,3,0
21,21,63,16,False,A,21,0
12,12,36,9,True,B,12,0
67,67,201,28,False,A,67,0
2,2,6,2,False,B,2,0
36,36,108,16,True,A,36,0
18,18,54,10,True,A,18,0
3,3,9,3,True,A,3,0
8,8,24,5,True,A,8,0
1,1,3,1,True,A,1,0
248,248,744,45,False,A,248,0
123,123,370,38,False,A,123,0
2,2,6,2,True,B,2,0
4,4,12,3,True,A,4,0
2,2,6,2,True,B,2,0
18,18,54,12,False,B,18,0
9,9,27,6,True,A,9,0
13,13,39,8,True,A,13,0
194,194,582,42,False,B,194,0
21,22,66,12,True,A,22,0
6,6,18,5,True,B,6,0
9,9,27,5,True,B,9,0
9,9,27,8,True,B,9,0
28,28,84,12,True,B,28,0
26,26,78,14,True,A,26,0
308,314,943,37,False,A,314,0
25,25,75,12,True,A,25,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
6,6,18,5,True,B,6,0
11,11,33,9,False,A,11,0
145,145,436,31,False,B,145,0
2,2,6,2,True,A,2,0
11,11,33,7,True,A,11,0
4,4,12,3,True,B,4,0
4,4,12,3,False,A,4,0
6,8,24,4,True,A,8,0
14,14,42,12,True,B,14,0
141,141,424,43,False,A,141,0
1,1,3,1,True,A,1,0
1199,1201,3612,159,False,B,1144,57
5,5,15,3,True,A,5,0
2,2,6,2,True,A,2,0
11,11,33,7,True,B,11,0
12,14,42,7,False,B,14,0
1,1,3,1,True,A,1,0
309,309,930,74,False,A,301,8
179,183,549,26,False,A,183,0
9,9,27,5,False,A,9,0
17,17,51,9,False,B,17,0
48,54,162,15,False,B,54,0
3,3,9,3,True,A,3,0
6,6,18,5,True,A,6,0
253,259,777,55,False,A,259,0
20,20,60,11,True,B,20,0
108,108,325,23,False,B,108,0
8,8,24,5,False,B,8,0
90,90,272,21,False,A,74,16
6,6,18,6,True,A,6,0
260,260,782,44,False,A,246,14
5,5,15,3,False,A,5,0
3,3,9,3,True,A,3,0
1,1,3,1,False,B,1,0
113,113,342,23,False,A,110,3
23,23,69,11,True,B,23,0
91,92,276,28,False,B,92,0
229,229,687,52,False,A,229,0
1,1,3,1,True,B,1,0
78,78,234,28,False,A,78,0
7,7,21,6,False,B,7,0
132,132,396,35,False,A,132,0
12,13,39,7,True,A,13,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
17,17,52,6,True,A,17,0
7,7,21,5,False,A,7,0
80,81,243,25,False,B,81,0
8,8,24,7,True,A,8,0
11,11,33,6,True,A,11,0
62,62,186,18,False,A,62,0
4,4,12,4,True,A,4,0
36,36,108,16,False,B,36,0
17,20,60,7,True,B,20,0
16,16,48,10,False,A,16,0
14,14,42,10,False,A,14,0
33,35,105,14,False,B,35,0
106,106,320,49,False,B,24,82
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
10,10,30,7,True,A,10,0
8,8,24,6,True,B,8,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
17,18,54,10,True,B,18,0
1,1,3,1,True,A,1,0
7,7,21,5,False,A,7,0
17,17,51,8,False,A,17,0
37,37,111,12,False,B,37,0
5,5,15,4,True,A,5,0
5,5,15,5,True,B,5,0
7,7,21,5,True,B,7,0
6,6,18,5,True,B,6,0
52,52,156,29,False,B,52,0
42,46,141,14,True,B,43,3
40,40,120,17,False,B,40,0
12,12,38,7,False,B,12,0
4,4,12,3,True,A,4,0
87,87,263,27,False,A,87,0
32,34,102,13,True,B,34,0
2,2,6,2,True,A,2,0
9,9,27,5,True,A,9,0
414,414,1242,101,False,B,414,0
599,599,1802,85,False,B,588,11
5,5,15,3,True,B,5,0
6,7,21,4,True,A,7,0
7,7,21,6,False,A,7,0
3,3,9,3,True,B,3,0
9,9,27,6,True,B,9,0
2,2,6,2,True,A,2,0
49,49,147,20,False,B,49,0
56,61,183,12,False,A,61,0
10,10,30,10,True,B,10,0
24,24,72,16,True,B,24,0
10,10,30,5,True,A,10,0
237,239,720,36,False,A,238,1
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,False,A,2,0
50,50,150,21,True,B,50,0
202,202,608,40,False,A,202,0
253,253,761,50,False,A,228,25
3,3,9,3,True,A,3,0
27,27,81,10,False,B,27,0
5,6,18,3,True,B,6,0
2,2,6,2,False,B,2,0
37,37,111,16,False,B,37,0
36,36,108,12,True,B,36,0
3,3,9,3,False,B,3,0
10,10,30,9,True,B,10,0
91,93,279,21,False,B,93,0
2,2,6,2,True,B,2,0
13,13,39,9,False,B,13,0
31,31,93,18,False,A,31,0
46,46,138,13,True,B,46,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
3,3,9,2,True,B,3,0
3,3,9,2,True,B,3,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
29,29,87,19,True,A,29,0
9,11,33,4,True,B,11,0
53,53,159,19,False,B,53,0
261,261,783,42,False,A,261,0
13,14,42,9,False,A,14,0
1,1,3,1,True,A,1,0
311,317,952,67,False,B,317,0
2,2,6,2,True,B,2,0
9,9,27,5,False,B,9,0
70,70,210,17,False,A,70,0
14,14,42,7,True,B,14,0
173,173,524,35,False,B,116,57
2,2,6,2,True,A,2,0
23,23,70,9,True,A,23,0
3,3,9,3,True,A,3,0
304,309,929,50,False,B,259,50
10,10,30,5,False,B,10,0
5,5,15,4,True,B,5,0
187,188,564,38,False,A,188,0
34,34,102,15,False,B,34,0
17,17,51,15,False,A,17,0
4,4,12,3,True,A,4,0
10,12,36,7,False,B,12,0
3,3,9,2,True,B,3,0
46,46,138,17,True,B,46,0
218,218,655,33,False,A,218,0
91,92,276,33,False,B,92,0
10,10,30,5,True,A,10,0
2,2,6,2,True,A,2,0
52,52,156,17,False,A,52,0
20,21,63,10,True,B,21,0
2,2,6,2,True,A,2,0
11,12,36,8,True,A,12,0
3,3,9,3,True,A,3,0
149,152,456,44,False,A,152,0
3,3,9,3,True,B,3,0
4,4,12,3,False,A,4,0
4,4,12,4,False,B,4,0
171,173,520,49,False,A,173,0
19,21,63,8,True,A,21,0
114,114,342,29,False,A,114,0
16,18,54,9,False,B,18,0
1,1,3,1,True,B,1,0
6,6,18,3,True,A,6,0
31,31,93,17,False,B,31,0
23,23,69,9,True,A,23,0
38,39,117,14,False,A,39,0
3,3,9,3,True,B,3,0
6,6,18,5,False,A,6,0
15,17,51,9,False,A,17,0
13,13,39,8,False,A,13,0
50,50,150,22,False,B,50,0
37,41,123,12,False,A,41,0
7,7,21,6,True,A,7,0
300,300,904,69,False,B,285,15
4,4,12,3,True,A,4,0
436,436,1311,64,False,B,426,10
26,26,78,14,True,B,26,0
49,49,149,26,True,B,49,0
2,2,6,2,False,B,2,0
18,18,54,9,True,A,18,0
9,9,28,8,False,B,9,0
79,79,237,23,False,A,79,0
26,26,78,14,False,A,26,0
3,3,9,3,True,A,3,0
6,6,18,4,True,B,6,0
15,15,45,11,False,A,15,0
90,92,276,29,False,B,92,0
8,9,27,4,True,B,9,0
31,31,95,14,False,A,4,27
982,997,2998,151,False,A,975,22
1,1,3,1,True,A,1,0
12,12,36,9,True,B,12,0
26,26,78,11,True,A,26,0
7,7,21,4,True,A,7,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
6,6,18,6,True,A,6,0
1,1,3,1,True,A,1,0
822,825,2479,70,False,B,822,3
25,27,81,11,True,A,27,0
1,1,3,1,True,A,1,0
1,1,3,1,False,A,1,0
12,13,39,9,False,B,13,0
447,447,1344,64,False,B,445,2
2,2,6,2,True,A,2,0
6,6,18,5,True,A,6,0
9,9,27,8,True,B,9,0
2,2,6,2,False,A,2,0
38,40,120,15,True,B,40,0
11,11,33,6,False,A,11,0
4,4,12,4,True,A,4,0
4,4,12,3,True,B,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
96,96,288,29,False,A,96,0
10,10,30,5,True,B,10,0
11,11,33,8,False,B,11,0
19,19,58,9,False,B,19,0
262,262,786,41,False,B,262,0
1,1,3,1,True,B,1,0
18,18,55,7,False,A,18,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
11,11,33,6,True,B,11,0
8,8,24,7,False,B,8,0
17,17,51,10,True,B,17,0
4,4,12,3,True,B,4,0
5,5,15,5,True,A,5,0
366,369,1108,86,False,A,369,0
3,3,9,3,False,B,3,0
13,13,39,10,True,B,13,0
4,4,12,3,True,A,4,0
12,12,37,8,True,B,12,0
11,12,36,8,True,B,12,0
57,57,171,23,False,A,57,0
1,1,3,1,True,A,1,0
10,10,30,7,True,B,10,0
60,60,181,22,False,B,60,0
3,3,9,2,True,A,3,0
179,179,537,35,False,B,179,0
21,21,63,10,False,B,21,0
13,13,39,13,False,A,13,0
3,3,9,3,True,A,3,0
6,6,18,4,True,A,6,0
32,32,96,12,True,A,32,0
17,17,51,11,True,A,17,0
2,2,6,2,True,A,2,0
370,382,1146,56,False,B,382,0
27,27,81,9,True,A,27,0
28,28,84,10,True,B,28,0
4,4,12,3,False,A,4,0
11,11,33,8,False,A,11,0
3,3,9,3,True,A,3,0
389,389,1169,68,False,A,376,13
236,236,708,56,False,A,236,0
14,14,42,10,False,A,14,0
208,208,627,33,False,A,198,10
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
10,10,30,10,False,A,10,0
4,4,12,3,False,B,4,0
30,31,93,15,False,A,31,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
13,13,39,10,False,A,13,0
26,26,78,17,False,A,26,0
4,4,12,4,True,B,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
32,32,96,17,False,A,32,0
222,224,673,44,False,A,224,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,False,A,1,0
4,4,12,3,True,B,4,0
8,8,24,6,True,B,8,0
12,14,42,7,True,B,14,0
28,30,91,17,False,A,30,0
6,6,18,6,True,B,6,0
50,50,150,29,True,B,50,0
3,3,9,2,False,B,3,0
263,267,804,70,False,A,247,20
5,5,15,5,True,A,5,0
1,1,3,1,True,B,1,0
43,46,138,18,True,A,46,0
9,9,27,7,True,A,9,0
70,70,210,22,False,B,70,0
16,16,48,11,True,B,16,0
11,11,33,5,True,B,11,0
58,58,174,23,False,B,58,0
496,496,1491,77,False,B,494,2
322,322,969,79,False,B,320,2
12,12,36,7,True,A,12,0
4,4,12,3,True,B,4,0
28,28,84,12,True,A,28,0
72,72,216,26,True,A,72,0
102,102,306,52,False,B,102,0
8,8,24,6,False,A,8,0
281,281,843,52,False,B,281,0
1,1,3,1,True,B,1,0
186,186,559,44,False,A,186,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
6,6,18,5,True,B,6,0
23,23,69,12,False,A,23,0
56,56,168,25,False,A,56,0
7,7,23,3,True,A,3,4
5,5,15,5,True,B,5,0
1,1,4,1,True,B,1,0
9,9,27,8,False,B,9,0
18,18,54,10,True,B,18,0
14,14,43,7,True,A,14,0
90,90,270,28,True,B,90,0
15,15,45,12,False,B,15,0
162,165,496,36,False,B,165,0
9,10,30,6,True,B,10,0
6,6,18,6,True,A,6,0
5,5,15,4,False,B,5,0
