A,S,G,T,B,I_g,S_local,S_inf
20,20,67,7,True,A,4,16
17,17,53,7,False,B,6,11
1349,1349,4323,104,False,A,630,719
5,5,17,4,False,A,3,2
181,181,583,41,False,B,67,114
822,832,2665,89,False,B,401,431
11,11,33,8,True,A,11,0
2,2,6,2,True,B,2,0
49,49,157,19,True,A,34,15
7,7,24,5,False,A,5,2
1,1,3,1,True,A,1,0
5,5,16,4,True,B,5,0
2,2,6,2,True,B,2,0
4,4,14,4,True,A,1,3
32,33,106,16,False,A,12,21
4,4,13,4,True,A,4,0
63,64,203,32,False,B,60,4
516,516,1647,69,False,B,249,267
8,8,24,5,True,B,8,0
17,17,56,9,True,A,4,13
1,1,3,1,True,A,1,0
25,25,81,11,True,A,13,12
1,1,3,1,True,B,1,0
57,57,181,18,True,A,15,42
14,15,45,5,True,A,15,0
363,363,1162,46,False,A,209,154
169,170,555,37,False,B,124,46
3,3,9,3,True,A,3,0
4,4,12,4,True,A,4,0
10,10,32,5,False,A,10,0
14,14,45,8,True,B,14,0
3,3,11,2,True,B,2,1
6,6,18,4,True,B,6,0
9,9,31,5,True,B,3,6
1,1,3,1,True,A,1,0
22,24,78,11,False,B,10,14
4,4,12,4,True,A,4,0
14,14,43,12,False,B,14,0
86,86,275,26,True,A,11,75
16,16,53,8,True,B,11,5
2,2,6,2,True,A,2,0
16,17,55,8,False,B,16,1
28,28,86,10,True,A,28,0
6,6,20,5,False,B,6,0
12,12,37,9,False,B,12,0
12,12,38,11,True,A,12,0
9,9,30,7,True,B,6,3
36,36,120,15,False,A,21,15
16,16,54,7,True,B,11,5
1,1,3,1,True,B,1,0
106,106,335,36,True,A,70,36
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,5,15,3,True,B,5,0
10,10,32,7,True,A,8,2
1,1,3,1,True,B,1,0
6,6,19,5,True,A,6,0
4,4,12,3,True,A,4,0
35,35,116,17,True,B,27,8
16,16,49,13,False,A,16,0
1,1,4,1,True,B,1,0
52,52,165,13,False,A,38,14
115,115,358,21,False,B,8,107
256,256,823,70,False,B,177,79
8,8,25,7,True,A,8,0
39,39,125,17,True,B,34,5
2,2,6,2,True,A,2,0
547,549,1768,47,False,A,311,238
15,15,47,10,False,B,15,0
4,4,12,4,True,A,4,0
4,4,13,4,True,B,4,0
53,53,176,14,False,B,8,45
8,8,25,7,True,B,8,0
17,17,53,11,True,B,16,1
1,1,3,1,True,B,1,0
25,28,90,10,False,B,25,3
3,3,9,3,True,A,3,0
426,426,1367,50,False,A,302,124
4,4,12,4,True,A,4,0
380,380,1220,52,False,A,228,152
7,7,22,6,True,B,7,0
19,19,60,10,False,B,17,2
9,9,30,8,True,B,8,1
2,2,6,2,True,B,2,0
86,86,276,29,False,B,69,17
50,50,162,18,False,B,37,13
295,295,950,36,False,A,178,117
12,12,37,6,True,A,12,0
2,2,6,2,True,B,2,0
13,14,44,5,False,B,14,0
2,2,6,2,False,A,2,0
9,9,28,5,True,A,9,0
52,52,167,24,False,A,12,40
9,9,30,7,False,A,8,1
186,186,595,46,False,A,65,121
1,1,3,1,True,A,1,0
132,132,428,37,False,A,72,60
41,41,130,11,True,B,34,7
16,16,51,12,False,A,16,0
4,4,13,3,True,A,4,0
7,7,23,7,True,A,7,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
29,29,93,12,True,B,26,3
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,9,2,True,A,3,0
45,45,142,21,False,B,12,33
1,1,3,1,True,A,1,0
12,13,42,6,True,A,13,0
3,3,9,3,True,A,3,0
13,13,40,7,True,B,13,0
14,14,46,12,False,B,7,7
163,163,521,39,False,B,101,62
1,1,3,1,True,A,1,0
34,34,104,12,True,B,34,0
1,1,3,1,True,A,1,0
4,4,12,3,True,B,4,0
19,20,62,7,False,B,20,0
8,8,24,4,True,A,8,0
26,26,84,13,True,B,20,6
12,12,37,6,True,B,12,0
66,69,219,27,False,B,68,1
4,4,13,3,True,B,4,0
103,103,333,24,False,B,81,22
11,11,35,7,True,A,11,0
55,55,174,15,False,B,49,6
1,1,4,1,True,A,1,0
8,8,24,7,True,A,8,0
19,19,59,16,False,A,19,0
1,1,3,1,True,B,1,0
45,45,142,12,False,A,23,22
315,315,1007,43,False,A,184,131
58,58,189,15,False,B,28,30
7,7,22,6,True,B,7,0
6,6,20,4,True,B,6,0
17,17,57,9,False,A,14,3
27,27,84,10,False,B,25,2
24,24,74,13,False,A,24,0
55,55,173,11,False,B,30,25
1229,1229,3950,216,False,B,512,717
6,6,19,6,True,B,6,0
31,32,101,14,False,B,31,1
163,163,523,31,False,A,80,83
40,40,131,13,True,B,22,18
4,4,12,3,True,A,4,0
13,13,42,11,True,A,12,1
5,5,17,5,False,A,5,0
2,2,7,2,True,A,2,0
2,2,6,2,True,A,2,0
32,32,105,12,True,B,18,14
1,1,3,1,True,B,1,0
37,37,120,12,False,B,22,15
2,2,6,2,False,A,2,0
320,320,1015,66,False,B,185,135
26,26,81,16,False,A,25,1
7,7,21,6,True,B,7,0
1,1,3,1,True,B,1,0
57,59,186,13,True,B,35,24
2,2,6,2,True,B,2,0
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
60,60,197,25,False,A,35,25
2,2,6,2,True,B,2,0
25,25,80,14,False,B,24,1
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
182,182,581,36,False,A,74,108
199,199,642,36,False,A,69,130
96,96,303,26,False,B,65,31
2,2,7,2,True,B,2,0
84,84,265,24,False,B,39,45
2,2,6,2,True,B,2,0
15,15,49,10,True,B,7,8
7,7,22,6,False,B,7,0
150,150,479,27,False,A,86,64
3,3,10,3,True,B,3,0
697,697,2234,71,False,B,462,235
1,1,3,1,True,A,1,0
271,271,870,39,False,A,130,141
117,117,381,29,False,B,73,44
8,8,26,4,True,B,8,0
1,1,3,1,True,A,1,0
11,11,36,9,True,A,11,0
2,2,6,2,True,B,2,0
3,3,10,3,True,A,3,0
4,5,16,3,True,B,5,0
29,29,94,17,False,B,6,23
2,2,6,2,True,B,2,0
258,258,842,41,False,A,146,112
46,47,152,16,False,B,13,34
6,6,19,5,True,B,6,0
1,1,3,1,True,B,1,0
77,77,242,27,False,A,30,47
33,33,101,18,True,A,33,0
4,4,13,4,True,B,4,0
11,11,34,6,False,B,11,0
23,23,72,21,False,A,22,1
1,1,3,1,True,B,1,0
6,7,21,4,True,B,7,0
5,5,16,4,True,A,5,0
8,8,24,4,True,B,8,0
20,20,63,13,True,A,20,0
1,1,3,1,True,B,1,0
10,12,37,5,True,A,12,0
84,84,259,19,False,A,81,3
2,2,6,2,False,B,2,0
4,4,12,4,False,A,4,0
11,11,37,8,False,B,2,9
18,18,55,9,True,A,18,0
40,40,129,21,False,B,20,20
20,20,67,6,False,A,10,10
6,6,18,5,True,B,6,0
13,13,40,10,True,A,13,0
2,2,7,2,True,B,2,0
25,25,79,14,True,A,13,12
1,1,3,1,False,B,1,0
13,17,52,7,True,A,17,0
1,1,4,1,True,A,1,0
4,4,13,4,True,B,4,0
41,41,130,18,False,A,12,29
455,455,1466,64,False,A,247,208
10,10,32,4,True,B,7,3
26,26,83,10,False,B,14,12
59,59,190,20,False,A,48,11
111,111,356,27,False,B,82,29
8,8,27,6,True,B,8,0
1,1,3,1,True,B,1,0
4,4,12,4,True,A,4,0
152,152,487,30,False,A,106,46
118,119,379,34,False,B,82,37
19,19,60,12,False,B,19,0
68,70,223,18,False,B,60,10
12,12,37,8,True,A,12,0
31,33,100,11,False,B,33,0
13,13,39,11,True,A,13,0
4,4,12,3,True,B,4,0
39,39,125,12,False,A,19,20
40,40,128,23,True,A,22,18
5,5,16,4,True,B,5,0
2,2,6,2,False,B,2,0
32,32,106,14,False,A,22,10
16,16,50,10,True,A,13,3
9,9,28,6,True,A,9,0
4,4,12,4,True,B,4,0
209,209,672,45,False,B,170,39
12,12,39,8,True,B,12,0
893,893,2861,67,False,B,406,487
5,5,17,5,True,B,4,1
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
855,855,2725,82,False,B,488,367
1,1,3,1,False,A,1,0
4,4,13,4,True,B,4,0
10,10,31,7,True,A,10,0
4,4,15,4,True,B,4,0
6,6,18,6,False,B,6,0
1,1,4,1,True,B,1,0
2,2,6,2,True,B,2,0
37,37,125,15,False,B,25,12
8,8,24,7,True,B,8,0
6,6,20,5,True,A,4,2
15,15,48,9,False,B,13,2
3,3,9,3,True,A,3,0
4,4,12,4,False,B,4,0
14,14,47,8,True,A,8,6
3,3,9,3,True,B,3,0
20,20,65,11,True,B,7,13
3,3,10,3,True,A,3,0
356,356,1144,59,False,A,236,120
5,5,16,4,True,B,5,0
7,8,26,5,True,B,5,3
2,2,6,2,True,B,2,0
2,2,7,2,True,B,2,0
9,9,27,6,True,A,9,0
19,19,58,7,True,A,19,0
72,72,231,18,False,A,65,7
12,12,40,9,False,A,8,4
19,19,58,9,True,A,19,0
12,13,39,9,True,B,13,0
3,3,9,3,True,B,3,0
29,29,92,13,False,A,28,1
39,41,134,14,False,A,24,17
1,1,3,1,True,A,1,0
51,51,161,17,False,B,48,3
5,5,16,3,True,A,5,0
3,3,9,3,True,A,3,0
52,52,165,22,True,A,40,12
62,62,200,29,False,B,36,26
3,3,10,3,True,B,3,0
8,8,25,7,False,A,8,0
2,2,6,2,True,A,2,0
675,675,2177,73,False,B,363,312
13,14,44,6,False,A,10,4
2,2,6,2,True,A,2,0
18,18,55,8,True,B,18,0
24,24,75,12,False,B,24,0
1,1,3,1,True,B,1,0
30,30,98,21,False,B,26,4
3,3,9,3,True,A,3,0
4,4,12,4,True,A,4,0
3,3,9,3,True,A,3,0
21,22,71,10,False,B,17,5
2,2,6,2,True,A,2,0
2221,2223,7135,178,False,B,1070,1153
3,3,10,3,True,A,3,0
1,1,3,1,True,B,1,0
5,5,19,3,True,B,2,3
1,1,3,1,True,A,1,0
48,48,156,11,False,A,18,30
7,7,23,6,True,B,6,1
1,1,3,1,True,A,1,0
5,5,16,3,True,A,5,0
15,15,49,9,False,B,10,5
1,1,3,1,True,B,1,0
5,5,17,5,True,B,2,3
3,3,9,3,False,A,3,0
11,11,34,8,True,B,11,0
29,29,91,12,True,A,26,3
4,4,13,3,False,B,4,0
2,2,7,2,True,A,2,0
3,3,9,2,True,A,3,0
1,1,3,1,True,B,1,0
11,11,35,7,True,B,9,2
44,44,139,21,True,B,30,14
1,1,3,1,True,B,1,0
12,12,38,6,True,A,11,1
8,8,25,6,True,B,8,0
26,26,85,10,False,B,16,10
16,16,48,8,False,B,16,0
40,40,123,15,True,A,37,3
204,204,654,45,False,B,150,54
179,179,573,33,False,B,68,111
11,11,33,5,True,A,11,0
3,3,9,3,True,A,3,0
6,6,18,4,True,B,6,0
1,1,3,1,False,A,1,0
4,4,13,4,True,B,4,0
1,1,3,1,False,B,1,0
1,1,3,1,True,A,1,0
190,190,615,32,False,A,92,98
4,4,15,3,True,A,4,0
1,1,4,1,True,B,1,0
2,2,6,2,False,A,2,0
3,3,10,3,True,A,3,0
1,1,4,1,True,B,1,0
10,10,31,9,True,B,10,0
32,32,102,14,False,A,27,5
145,146,473,27,False,B,78,68
53,54,168,19,False,A,42,12
151,152,492,31,False,A,92,60
13,13,41,7,False,B,13,0
3,3,10,2,True,B,3,0
83,83,275,29,False,A,52,31
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
99,99,320,23,False,A,66,33
23,23,70,15,False,A,23,0
6,6,18,5,True,B,6,0
19,19,60,8,True,B,14,5
323,323,1044,47,False,A,150,173
109,109,349,36,False,B,52,57
1,1,3,1,True,B,1,0
14,14,43,8,True,A,14,0
4,4,12,4,False,A,4,0
264,264,849,40,False,B,142,122
7,7,21,5,True,B,7,0
2,2,6,2,False,B,2,0
20,20,61,8,False,A,20,0
8,8,25,5,True,A,8,0
4,4,13,3,True,B,4,0
596,596,1919,104,False,B,323,273
14,14,43,7,False,A,14,0
399,399,1269,60,False,A,163,236
2,2,7,2,True,B,2,0
12,12,38,6,True,A,9,3
24,24,77,13,False,A,20,4
7,7,22,4,True,B,7,0
5,5,15,4,True,A,5,0
9,9,29,5,True,A,8,1
17,17,52,11,False,B,17,0
1,1,3,1,False,A,1,0
2,2,6,2,True,A,2,0
33,34,112,14,False,B,31,3
18,18,55,11,False,A,18,0
13,13,42,7,False,B,12,1
26,26,86,9,False,A,17,9
11,12,37,7,False,B,12,0
11,11,34,5,True,A,11,0
47,47,150,16,False,B,33,14
1,1,3,1,True,B,1,0
55,55,181,26,True,B,31,24
1,1,3,1,True,A,1,0
7,7,22,5,True,B,7,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
14,14,43,9,False,B,14,0
13,13,41,7,False,A,13,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
6,6,18,5,True,A,6,0
11,11,35,10,True,B,11,0
23,23,74,10,False,A,19,4
1,1,3,1,True,A,1,0
4,4,12,4,True,B,4,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
33,33,109,12,True,A,22,11
2,2,7,2,True,A,2,0
8,8,25,6,True,B,8,0
2,2,6,2,True,A,2,0
819,819,2601,67,False,B,423,396
14,14,44,9,True,A,14,0
497,497,1580,51,False,A,232,265
1,1,3,1,True,A,1,0
17,17,54,8,False,A,16,1
14,16,51,5,True,B,16,0
6,6,19,6,True,B,6,0
49,49,151,20,False,B,16,33
4,4,12,3,True,A,4,0
6,6,21,5,True,A,2,4
52,52,162,22,True,A,52,0
3,3,9,2,False,B,3,0
179,179,577,33,False,A,102,77
25,25,77,15,False,B,25,0
364,364,1172,66,False,B,174,190
320,321,1043,43,False,A,169,152
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
15,15,51,8,True,B,7,8
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,A,2,0
31,31,97,12,False,B,16,15
2,2,6,2,True,B,2,0
9,9,28,7,True,B,9,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
8,8,25,6,True,A,8,0
4,4,13,4,True,B,4,0
3,3,9,2,True,A,3,0
33,33,103,19,True,B,18,15
2,2,6,2,True,B,2,0
15,15,47,8,True,B,15,0
546,546,1762,84,False,A,271,275
22,22,70,10,False,A,20,2
9,9,30,5,False,A,6,3
1,1,3,1,True,B,1,0
15,15,46,6,False,A,15,0
147,147,475,47,False,A,92,55
166,166,534,35,False,A,52,114
7,7,22,3,False,B,7,0
22,22,66,10,True,B,22,0
476,476,1535,68,False,B,238,238
2,2,6,2,True,A,2,0
7,7,23,6,True,B,6,1
4,4,12,3,True,B,4,0
4,4,12,3,True,A,4,0
7,7,21,7,False,A,7,0
485,485,1560,80,False,A,270,215
34,34,106,9,False,B,19,15
2,2,6,2,False,B,2,0
13,13,42,9,False,B,13,0
166,166,532,32,False,A,94,72
2,2,6,2,True,A,2,0
9,10,35,5,True,B,5,5
6,6,18,4,True,B,6,0
106,106,345,24,False,B,49,57
16,17,56,10,False,B,9,8
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
67,67,212,24,False,B,58,9
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
20,20,60,16,False,B,20,0
32,32,105,18,False,B,25,7
3,3,9,2,True,B,3,0
505,505,1600,73,False,B,226,279
10,10,35,9,True,A,8,2
3,3,10,2,True,B,3,0
5,5,15,3,True,B,5,0
5,6,18,3,True,A,6,0
26,26,84,8,False,A,12,14
2,2,6,2,True,B,2,0
8,8,25,6,False,A,8,0
12,12,38,8,True,B,9,3
43,44,137,20,False,B,22,22
3,3,11,2,True,B,2,1
39,39,128,19,False,B,20,19
3,3,9,3,False,B,3,0
18,18,56,13,True,B,18,0
12,12,38,8,True,A,12,0
10,10,34,5,False,B,9,1
9,9,28,6,False,B,9,0
7,7,23,6,True,A,7,0
83,83,271,27,False,B,60,23
106,106,346,33,False,A,35,71
13,13,41,6,True,A,13,0
1280,1286,4122,82,False,B,568,718
149,149,473,30,False,B,99,50
55,55,181,22,False,A,32,23
44,44,141,15,False,B,38,6
79,79,252,23,False,A,31,48
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
9,9,32,6,True,A,6,3
35,37,117,11,False,A,32,5
82,89,277,25,False,A,74,15
3,3,9,3,True,A,3,0
7,7,23,7,True,B,7,0
40,40,129,10,True,B,16,24
19,19,57,11,False,B,19,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
9,9,30,4,True,B,7,2
50,50,159,23,True,B,29,21
12,12,39,8,True,A,12,0
153,153,498,36,False,B,72,81
28,28,90,11,False,B,19,9
6,6,20,5,True,A,6,0
3,3,9,3,True,A,3,0
371,371,1195,79,False,B,178,193
6,6,18,5,True,B,6,0
5,5,16,3,True,B,5,0
146,148,474,37,False,A,73,75
391,391,1257,45,False,A,174,217
91,91,288,37,False,B,79,12
143,143,453,33,False,B,37,106
56,56,183,14,False,A,40,16
7,7,24,5,False,B,7,0
1,1,3,1,True,A,1,0
10,10,33,7,False,B,9,1
3,3,9,2,True,B,3,0
3,3,9,2,True,A,3,0
2,2,8,2,True,A,2,0
55,55,174,17,False,B,17,38
20,20,63,9,True,A,20,0
16,18,56,8,True,B,15,3
93,93,304,27,False,B,52,41
3,3,9,3,True,B,3,0
5,5,17,3,False,A,4,1
2,2,6,2,True,A,2,0
6,6,19,5,True,B,6,0
5,5,16,4,True,A,5,0
4,4,12,3,True,B,4,0
36,36,115,14,False,B,35,1
10,10,32,7,False,B,10,0
8,8,26,6,True,B,8,0
32,32,106,11,True,B,29,3
21,21,66,10,False,B,8,13
1,1,3,1,True,A,1,0
9,9,27,5,True,A,9,0
3,3,9,3,True,A,3,0
52,52,166,20,True,B,4,48
30,30,94,14,False,B,29,1
59,59,193,23,False,B,44,15
4,4,13,3,True,B,4,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
162,162,519,35,False,B,129,33
3,3,9,2,True,A,3,0
34,34,106,18,False,A,32,2
58,58,184,18,False,B,49,9
2,2,6,2,True,B,2,0
47,47,151,14,False,B,14,33
5,5,17,5,False,A,5,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,False,A,1,0
3,3,10,3,True,A,3,0
13,13,40,7,False,B,13,0
62,64,203,16,False,B,53,11
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
16,16,52,12,True,B,16,0
17,17,52,12,False,A,17,0
1056,1056,3386,117,False,A,551,505
11,11,37,6,True,B,9,2
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
13,13,41,11,True,B,13,0
1,1,3,1,True,B,1,0
40,42,135,13,False,A,37,5
29,29,91,9,False,A,19,10
3,3,9,3,True,A,3,0
3,3,9,2,True,A,3,0
6,6,20,3,True,A,5,1
11,11,34,7,False,B,11,0
3,3,10,3,True,A,3,0
13,13,41,11,False,A,13,0
6,6,21,4,False,A,2,4
113,117,376,29,False,A,85,32
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
59,59,192,28,False,B,15,44
1474,1474,4728,117,False,A,732,742
6,6,19,6,True,A,6,0
3,3,9,2,True,B,3,0
31,31,103,13,False,A,20,11
1,1,3,1,True,A,1,0
5,5,18,5,True,A,1,4
1,1,3,1,True,B,1,0
67,67,211,33,False,B,34,33
11,11,36,6,True,A,11,0
13,13,41,9,True,B,13,0
14,15,49,7,True,A,10,5
7,7,21,5,True,B,7,0
42,42,137,15,True,B,34,8
27,27,85,14,True,A,23,4
73,73,234,31,False,B,52,21
1,1,3,1,True,A,1,0
223,224,723,33,False,B,93,131
5,5,15,5,True,A,5,0
8,9,27,5,False,B,9,0
5,5,16,5,True,A,5,0
1,1,3,1,True,A,1,0
11,11,39,10,True,A,5,6
17,17,52,12,False,B,17,0
3,3,9,3,True,A,3,0
43,43,141,15,False,A,20,23
1,1,3,1,True,A,1,0
8,8,26,5,False,A,8,0
21,21,66,9,True,A,18,3
36,36,111,13,False,B,36,0
1,1,3,1,True,A,1,0
223,223,719,42,False,B,99,124
2,2,6,2,True,B,2,0
5,5,16,4,True,A,5,0
4,5,15,3,True,A,5,0
315,315,995,61,False,A,239,76
89,89,285,29,False,A,40,49
1,1,3,1,True,B,1,0
19,19,58,12,True,A,19,0
4,4,12,4,True,A,4,0
14,15,45,7,True,A,15,0
103,103,331,36,False,B,42,61
24,24,77,11,True,B,14,10
559,559,1796,85,False,B,235,324
4,4,12,4,True,B,4,0
112,112,364,39,False,A,63,49
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
51,51,157,11,True,B,49,2
1,1,4,1,True,A,1,0
4,4,13,3,False,A,4,0
1,1,3,1,True,A,1,0
10,10,30,8,True,A,10,0
84,84,266,22,False,B,45,39
13,13,40,7,True,A,13,0
3,3,12,3,True,A,1,2
16,16,50,10,True,B,16,0
10,10,33,6,True,A,1,9
6,6,19,4,True,B,6,0
17,17,54,8,False,A,17,0
109,109,342,27,False,A,68,41
2,2,7,2,True,A,2,0
14,15,50,8,True,B,12,3
83,83,257,31,False,A,83,0
9,9,27,7,False,A,9,0
1,1,3,1,True,B,1,0
3,3,10,2,True,B,3,0
10,10,32,8,True,B,10,0
807,807,2602,75,False,B,574,233
161,161,514,28,False,B,101,60
33,33,103,16,False,A,33,0
4,4,12,3,True,A,4,0
23,23,73,10,True,A,14,9
4,4,12,4,True,A,4,0
74,75,237,17,False,B,63,12
18,18,59,13,False,B,15,3
484,485,1562,64,False,B,228,257
112,112,359,46,False,B,65,47
2,2,6,2,True,B,2,0
7,7,21,6,False,A,7,0
12,12,37,7,True,B,12,0
2,2,6,2,True,B,2,0
34,34,108,12,False,A,17,17
4,4,13,4,True,A,4,0
2,2,7,2,True,B,2,0
1,1,3,1,True,B,1,0
73,82,249,13,False,A,82,0
15,15,48,8,True,A,10,5
7,7,22,6,False,B,7,0
2,2,8,2,True,B,1,1
46,48,152,17,False,A,47,1
63,63,197,31,False,A,14,49
14,14,46,7,False,A,11,3
685,685,2192,75,False,A,405,280
11,11,35,7,False,B,11,0
3,3,11,2,False,A,3,0
4,4,12,3,True,B,4,0
62,62,201,14,False,A,26,36
8,8,26,5,True,B,4,4
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
40,42,133,13,False,A,31,11
35,35,110,14,False,B,35,0
8,8,25,7,True,B,8,0
21,21,67,14,True,B,8,13
5,5,15,5,True,B,5,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
52,52,169,29,True,B,18,34
1,1,4,1,True,A,1,0
4,4,13,4,True,B,4,0
5,5,17,3,True,A,4,1
11,11,37,9,True,A,11,0
1251,1251,4010,109,False,B,629,622
68,76,240,14,False,B,57,19
14,14,47,7,True,B,5,9
1,1,3,1,True,B,1,0
10,10,31,6,True,A,10,0
65,65,210,24,False,A,36,29
174,177,567,30,False,B,110,67
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
3,3,9,3,True,A,3,0
5,5,18,4,True,B,3,2
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
87,87,278,27,False,A,75,12
306,308,996,39,False,A,124,184
2,2,6,2,False,A,2,0
20,21,66,9,False,B,20,1
605,609,1939,56,False,B,352,257
91,91,301,17,False,A,59,32
1,1,3,1,True,A,1,0
13,13,40,7,False,B,13,0
6,6,18,5,True,A,6,0
5,5,17,4,True,A,3,2
7,7,21,5,True,A,7,0
4,4,12,4,True,A,4,0
46,46,148,19,False,B,30,16
4,4,12,3,True,B,4,0
44,45,145,14,True,A,12,33
2,2,7,2,True,A,2,0
3,3,9,3,False,B,3,0
26,26,83,11,False,B,4,22
5,5,16,5,True,A,5,0
9,9,27,5,True,A,9,0
2,2,7,2,True,B,2,0
2,2,6,2,True,A,2,0
18,18,58,11,True,B,16,2
7,7,23,5,True,A,7,0
12,14,43,5,True,B,14,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
46,46,150,17,True,A,16,30
2,2,8,2,True,B,1,1
10,10,35,6,True,A,3,7
21,22,72,9,True,B,9,13
19,19,61,13,True,B,11,8
1,1,3,1,True,A,1,0
29,29,95,17,False,B,24,5
10,10,31,7,True,A,10,0
142,144,461,31,False,A,53,91
6,6,20,3,False,A,5,1
11,11,35,9,True,B,11,0
1993,1993,6401,139,False,A,992,1001
42,42,134,12,False,B,37,5
80,80,254,17,False,A,48,32
10,10,30,10,True,A,10,0
58,58,184,21,False,B,42,16
163,163,526,28,False,A,62,101
1,1,3,1,True,B,1,0
61,61,195,16,False,B,34,27
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
54,54,170,17,False,A,50,4
294,294,930,49,False,B,229,65
4,4,12,3,True,B,4,0
7,7,22,5,False,A,7,0
11,11,34,6,True,B,11,0
74,74,238,30,False,B,60,14
9,9,29,7,True,B,7,2
3,3,10,3,False,B,3,0
4,4,13,4,True,A,4,0
9,9,27,7,False,B,9,0
28,28,91,13,False,A,16,12
35,35,111,10,False,A,29,6
5,5,15,5,True,A,5,0
260,266,839,39,False,B,77,189
62,62,208,27,True,B,45,17
1,1,3,1,True,B,1,0
10,10,30,8,True,A,10,0
175,175,570,33,False,A,124,51
5,5,16,3,True,A,5,0
50,50,159,16,True,A,15,35
2,2,7,2,True,A,2,0
1,1,3,1,True,A,1,0
21,26,81,7,True,A,23,3
5,6,18,5,False,A,6,0
8,8,26,7,False,B,8,0
73,80,247,15,False,A,74,6
26,26,79,14,True,A,26,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
14,14,46,8,True,A,10,4
2,2,6,2,True,B,2,0
23,23,73,13,True,A,21,2
1,1,3,1,True,A,1,0
6,6,20,5,True,B,1,5
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
6,6,18,4,True,A,6,0
6,6,20,4,False,B,2,4
3,3,11,2,True,B,2,1
282,289,911,26,False,A,185,104
1,1,3,1,True,B,1,0
13,13,39,7,False,A,13,0
4,4,13,4,True,A,4,0
12,12,39,7,False,A,12,0
94,94,302,27,False,A,59,35
179,179,579,46,False,B,125,54
1,1,3,1,True,B,1,0
268,268,867,53,False,B,155,113
1,1,3,1,False,B,1,0
19,19,61,9,False,B,19,0
5,5,15,4,True,A,5,0
14,14,44,7,True,B,14,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
19,19,58,8,True,A,19,0
11,14,46,5,True,A,13,1
32,35,112,10,False,B,22,13
12,12,37,7,True,B,12,0
3,3,9,3,True,B,3,0
2,2,6,2,True,A,2,0
3,3,9,2,True,B,3,0
8,8,24,5,False,A,8,0
31,31,97,16,False,A,30,1
9,9,32,7,True,B,4,5
1238,1244,4007,118,False,A,505,739
13,13,40,7,False,B,13,0
2,2,6,2,True,A,2,0
1,1,4,1,True,A,1,0
28,28,91,8,False,B,10,18
7,7,22,6,False,B,7,0
3,3,9,2,True,A,3,0
776,776,2493,94,False,A,416,360
7,7,23,4,False,B,6,1
69,69,219,26,False,A,27,42
3,3,10,2,True,A,3,0
12,12,39,7,True,A,10,2
4,4,12,4,True,B,4,0
11,11,35,7,True,A,5,6
3,3,9,3,True,B,3,0
660,660,2098,71,False,A,454,206
6,6,18,6,True,B,6,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
2,2,6,2,False,B,2,0
63,63,202,16,False,B,38,25
3,3,11,3,True,A,3,0
1,1,4,1,True,B,1,0
16,16,48,11,True,A,16,0
7,7,23,5,False,B,7,0
1,1,3,1,True,A,1,0
45,45,148,13,False,B,38,7
2,2,6,2,True,B,2,0
